Flowable,CAS No,Formula,Synonyms,Unit,Class,Context,Flow UUID,Description
Dipotassium endothall,002164-07-0,,Dipotassium endothall,kg,Emissions to soil,Emissions to soil,654A6C81-28B9-4D33-9B8C-F9C4D4613BF3,"Formula: C8H8K2O5Synonyms: 7-Oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid, dipotassium salt; Aquathol K; Aquathol Plus; Endothall, dipotassium salt; Herbicide 273"
Dipropyl phthalate,000131-16-8,,Dipropyl phthalate,kg,Emissions to soil,Emissions to soil,B9064ABE-7DEB-460D-A09C-52432B643C2B,
Dipropylamine,000142-84-7,,Dipropylamine,kg,Emissions to soil,Emissions to soil,62A801D8-2061-47E8-BC95-227BEAECEB30,
Dipropylene glycol,025265-71-8,,Dipropylene glycol,kg,Emissions to soil,Emissions to soil,68348709-9BC3-4754-821E-9ABE6B91E4A6,
Dipropylene glycol methyl ether,034590-94-8,,Dipropylene glycol methyl ether,kg,Emissions to soil,Emissions to soil,CB340ADD-9198-4F41-8295-89813DEAECBB,"Formula: C7H16O3Synonyms: (2-methoxymethylethoxy)propanol; Arcosolve DPM; bis-(2-Methoxypropyl) ether; Dipropylene Glycol Methyl Ether; dipropylene glycol monomethyl ether; dowanol 50b; Dowanol DPM; Oxybispropanol, Methyl Ether; PPG-2 methyl ether; Propanol, 1(or 2)-(2-methoxymethylethoxy)-;"
Dipropylthiocarbamic acid S-ethyl ester,000759-94-4,,Dipropylthiocarbamic acid S-ethyl ester,kg,Emissions to soil,Emissions to soil,4A7F7CFD-E829-4A7D-8F33-DABEC2882D6D,Formula: C9H19NOS Synonyms: Alirox; Eptam; EPTC; Ethyl di-n-propylthiolcarbamate; Ethyl dipropylthiocarbamate; Farmarox; Genep; Genep EPTC; Niptan; Rhino; S-ethyl dipropylcarbamothioate; Sutan 10G; Sutan 6.7E; Dipropylthiocarbamic acid S-ethyl ester
Dipyrone,000068-89-3,,Dipyrone,kg,Emissions to soil,Emissions to soil,AA5FF414-7CCC-4B3A-BFFB-00A92782CF63,
Diquat,000231-36-7,,Diquat,kg,Emissions to soil,Emissions to soil,6244A0E5-72F6-46E9-9C2F-D92183891A32,Formula: C12H12N2
Diquat dibromide,000085-00-7,,Diquat dibromide,kg,Emissions to soil,Emissions to soil,AA4A9F7B-2414-4FA9-B83A-76CA468B8168,Formula: C12H12Br2N2 
"Disodium 4,4'-bis(2-sulfostyryl)biphenyl",027344-41-8,,"Disodium 4,4'-bis(2-sulfostyryl)biphenyl",kg,Emissions to soil,Emissions to soil,D970FBDE-B384-4D02-A626-E9A947A7654C,
Disodium acid methane arsenate,000144-21-8,,Disodium acid methane arsenate,kg,Emissions to soil,Emissions to soil,88A92619-4CA7-478C-A139-4713784F29CC,"Formula: CH3AsNa2O3 Synonyms: Ansar 184; Ansar 8100; Arrhenal; Arsinyl; Diarsen; Dinate;Disodium methanearsonate; disodium methylarsonate; Disodium monomethylarsonate; Di-Tac; Calar-e-rad; Chipco crab-kleen; Crab-E-Rad; DAL-E-RAD 100; DMSA; DSMA; Methanearsonic acid, disodium salt; Methar; Methar 30; Metharsan; Metharsinat; Methylarsonic acid, disodium salt; Namate; Scotts Clout; Sodar; Versar DSMA-LQ; Vertac Weed-e-rad; Weedone Crabgrass Killer; Disodium acid methane arsenate"
Disodium cyanodithioimidocarbonate,000138-93-2,,Disodium cyanodithioimidocarbonate,kg,Emissions to soil,Emissions to soil,F560CC2C-FE35-4B97-A4B9-F43544AE4C86,"Formula: C2N2Na2S2 Synonyms:Carbamodithioic acid, cyano-, disodium salt; Cyanodithioimidocarbonate, disodium"
Disodium ethydronate,007414-83-7,,Disodium ethydronate,kg,Emissions to soil,Emissions to soil,7E2985C0-C0D7-466D-8883-D2EFAE1B5201,
Disodium phosphonate,,,Disodium phosphonate,kg,Emissions to soil,Emissions to soil,9ECD28A9-DC0D-40F3-BCB4-F845FDEA8BA7,
Disulfiram,000097-77-8,,Disulfiram,kg,Emissions to soil,Emissions to soil,8774F45B-7BE1-4077-BF03-BB4321C0C5C7,
Disulfoton,000298-04-4,,Disulfoton,kg,Emissions to soil,Emissions to soil,88C918A3-32E4-46D7-9052-08E79C686FC9,"Formula: C8H19O2PS3 Synonyms: O,O-diethyl S-(2-(ethylthio)ethyl) phosphorodithioate; O,O-diethyl-S-ethylmercaptoethyl dithiophosphate; BAY 19639; Diethyl S-(2-ethylmercaptoethyl) dithiophosphate; Diethyl S-(2-(ethylthio)ethyl) phosphorodithioate; Dimaz; Disipton; Disulfoton; Disulfoton ; disulfoton+; Di-Syston; Disyston(R); Disystox; dithiodemeton; Dithiosystox; Dot-Son Brand Stand-Aid; Ekatin TD; Ethylthiometon; Frumen AL; Frumin AL; Frumin G; Glebofos; Phosphorodithioic acid O,O-diethyl S-[2-(ethylthio)ethyl] ester; Rigo Insyst-D; Root-X; Solvirex; Terraclor Super-X; Thiodemeton; thiometon-ethyl;"
Disulfoton sulfoxide,002497-07-6,,Disulfoton sulfoxide,kg,Emissions to soil,Emissions to soil,257AFB45-9DD6-448C-A492-26A9F58B9B04,
Dithianone,003347-22-6,,Dithianone,kg,Emissions to soil,Emissions to soil,80AF1C65-6701-46FA-A758-4C507959B0A6,
Dithiopyr,097886-45-8,,Dithiopyr,kg,Emissions to soil,Emissions to soil,552F9F4C-D96D-472A-84C7-26235F2B98E1,"Formula: C15H16F5NO2S2Synonyms: Dimension; MON-15100; MON-15151; MON-7200; S,S-dimethyl (2-difluoromethyl)-4-(2-methylpropyl)-6-(trifluoromethyl)-3,5-pyridinedicarbothioate"
Diundecyl phthalate,003648-20-2,,Diundecyl phthalate,kg,Emissions to soil,Emissions to soil,56DAF503-A0EC-448B-9473-580000EB2E0A,
Diuron,000330-54-1,,Diuron,kg,Emissions to soil,Emissions to soil,CDA46E33-4A28-4CEE-804A-B4BCED090221,Formula: C9H10Cl2N2O 
DL-ethionine,000067-21-0,,DL-ethionine,kg,Emissions to soil,Emissions to soil,01A59E8E-6582-45E3-9500-69366F2E0828,Formula: C6H13NO2SSynonyms: (+-)-ethionine; DL-2-amino-4-(ethylthio)butyric acid; S-ethyl DL-Homocysteine
DL-Methionine,000059-51-8,,DL-Methionine,kg,Emissions to soil,Emissions to soil,036EC0A1-3D40-40A9-B8DC-C8044B72E517,
DL-Tryptophan,000054-12-6,,DL-Tryptophan,kg,Emissions to soil,Emissions to soil,B958585E-2150-4444-B648-3E522C481209,
Dmpa,000299-85-4,,Dmpa,kg,Emissions to soil,Emissions to soil,B826BD5D-C1BB-44EE-9692-345A5D2F29FD,
DNOC,000534-52-1,,DNOC,kg,Emissions to soil,Emissions to soil,E2F111D0-120E-4B8E-84DF-195FFC2BBD84,"Formula: C7H6N2O5Synonym: 4,6-dinitro-o-cresol"
Dodecanoic acid,000143-07-7,,Dodecanoic acid,kg,Emissions to soil,Emissions to soil,2B228725-023D-49FF-B6FD-48F2B3C878AD,
"Dodecanoic acid, 2-ethylhexyl ester",020292-08-4,,"Dodecanoic acid, 2-ethylhexyl ester",kg,Emissions to soil,Emissions to soil,3DBC9385-4A47-4396-951D-958225C04CCF,
"Dodecanoic acid, pentachlorophenyl ester",003772-94-9,,"Dodecanoic acid, pentachlorophenyl ester",kg,Emissions to soil,Emissions to soil,3B9093D9-CCCE-4A06-B4FF-EA59D2D51C70,
Dodecanol,000112-53-8,,Dodecanol,kg,Emissions to soil,Emissions to soil,3E4995FD-3AF8-4095-91EC-A9B250C15B35,
Dodecyl 2-methyl-2-propenoate,000142-90-5,,Dodecyl 2-methyl-2-propenoate,kg,Emissions to soil,Emissions to soil,D6F77C4A-1A5A-4987-8F91-FF27CCA49D4B,
Dodecyl benzenesulfonate,001886-81-3,,Dodecyl benzenesulfonate,kg,Emissions to soil,Emissions to soil,217A8947-A77F-43C4-98F2-BAE686DFAA34,
"Dodecyl sulfonate, sodium salt",002386-53-0,,"Dodecyl sulfonate, sodium salt",kg,Emissions to soil,Emissions to soil,9B0AFA6D-00A1-4E82-80D1-84E50EE26115,
Dodecylbenzene,000123-01-3,,Dodecylbenzene,kg,Emissions to soil,Emissions to soil,D6344E7D-EA32-46CB-A688-04EB77A0439F,
Dodecylbenzenesulfonic acid,027176-87-0,,Dodecylbenzenesulfonic acid,kg,Emissions to soil,Emissions to soil,31FBF378-9835-4DA2-8F68-4D85BB440E81,
Dodecylbenzenesulfonic acid sodium,025155-30-0,,Dodecylbenzenesulfonic acid sodium,kg,Emissions to soil,Emissions to soil,6969AA23-F353-4B70-884D-B970296BC7D2,"Formula: C18H29NaO3SSynonyms: 35SL; AA-10; AA-9; abeson nam; arylan sbc; Arylsulfonat; bio-soft D-35x; bio-soft D-40; bio-soft D-60; bio-soft D-62; C 550; calsoft f-90; calsoft L-40; calsoft L-60; conco aas-35; conco aas 35H; conco aas-40; conco aas-65; conco aas-90; conoco c-50; conoco c 550; conoco c-60; conoco sd 40; detergent hd-90; deterlon; DS 60; elfan wa; F 90; HS 85S; KB; kb (surfactant); maranil; marlon 375a; marlon a; marlon a 350; marlon a 375; mercol 25; mercol 30; merpisap ap 90p; naccanol nr; naccanol sw; Nacconol; nacconol 35SL; nacconol 40f; nacconol 90f; nansa hf 80; nansa hs 80; NANSA HS 85S; nansa sl; nansa ss; neccanol sw; neopelex 05; pelopon a; pilot hd-90; pilot sf-40; pilot sf-40b; pilot sf-40fg; pilot sf-60; pilot sf-96; pilot SP-60; richonate 1850; richonate 40b; richonate 45b; richonate 60b; sandet 60; Santomerse; santomerse 3; santomerse me; santomerse no. 1; santomerse no. 85; SDBS; sinnozon; siponate ds 10; Sodium Laurylbenzenesulfonate; sodium dodecyl benzenesulfonate; dodecyl benzenesulfonic acid, sodium salt; SODIUM DODECYLBENZENE SULFONATE; sodium dodecylphenylsulfonate; solar 40; solar 90; steinaryl nks 50; stepan ds 60; sulfapol; Sulframin 1238; sulframin 1238 slurry; sulframin 1240; sulframin 1250 slurry; sulframin 40; sulframin 40ra; sulframin 85; sulframin 90; sulfuril 50; trepolate f 40; trepolate f 95; ultrawet 1t; ultrawet 60k; ultrawet 99ls; ultrawet k; ultrawet kx; ultrawet sk; Ultrawet XK; X 2073;Detergent. White to light yellow flakes, granules or powder"
"Dodecylbenzenesulfonic acid, calcium salt",026264-06-2,,"Dodecylbenzenesulfonic acid, calcium salt",kg,Emissions to soil,Emissions to soil,8E1355CD-206F-40A3-823D-00905B380054,
Dodecylguanidine,000112-65-2,,Dodecylguanidine,kg,Emissions to soil,Emissions to soil,F5EF5A97-0055-450C-9AE2-EB1B05E343ED,Formula: C15H33N3O2
Dodecylguanidine hydrochloride,013590-97-1,,Dodecylguanidine hydrochloride,kg,Emissions to soil,Emissions to soil,DC05A6C7-092C-4F65-B3FB-DF31071D346B,Formula: C13H30ClN3Synonyms: Cytox 2013; DGH; Durotex 7487-A
Dodecyltrimethylammonium chloride,000112-00-5,,Dodecyltrimethylammonium chloride,kg,Emissions to soil,Emissions to soil,A10057B5-B8F7-4215-A15C-78B37A242F85,
Dodemorph,001593-77-7,,Dodemorph,kg,Emissions to soil,Emissions to soil,A0BE1D44-7CF9-41B6-83D1-9EE59585284A,
Dodine,002439-10-3,,Dodine,kg,Emissions to soil,Emissions to soil,EF706738-2213-4202-8715-89417A6F9FB2,"Formula: C15H33N3O2 Synonyms: AC 5,223; Carpene; Curitan; Cyprex; Cytox 2160; Dodine Acetate; Dodecylguanidine acetate; Dodecylguanidine monoacetate; Doguadine; Melprex; Milprex; Syllit; Tsitrex; Venturol; Vondodine"
Dopa,000059-92-7,,Dopa,kg,Emissions to soil,Emissions to soil,B10C16FB-208A-4BDC-87E6-3AC7A51C5BFD,
Dulcin,000150-69-6,,Dulcin,kg,Emissions to soil,Emissions to soil,D0B66F63-F221-4D31-BB9A-BFAF80901CF4,
Edetate trisodium,000150-38-9,,Edetate trisodium,kg,Emissions to soil,Emissions to soil,BF84E3F8-44A8-4033-A80C-47FA65699C90,
Edifenphos,017109-49-8,,Edifenphos,kg,Emissions to soil,Emissions to soil,058E9854-61E3-4451-AE39-3E9699B658D8,
EDTA,000060-00-4,,EDTA,kg,Emissions to soil,Emissions to soil,5B658C85-4E13-4901-B3C8-977FEC3F99A7,"Formula: C10H16N2O8 Synonyms: 4H; Edetic acid; EDTA; EDTAfree acid; EDTA, free base; ethylenediaminetetraacetic acid; Ethylenediamine-N,N,N',N'-tetraacetic acid; ETHYLENEDIAMINE TETRA-ACETIC ACID (EDTA); ethylenedinitrilotetraacetic acid; Hampene; N,N'-1,2-Ethane diylbis-(N-(carboxymethyl)glycine); Versene; "
"Edta, sodium salt",000064-02-8,,"Edta, sodium salt",kg,Emissions to soil,Emissions to soil,138A001F-AACA-4620-89CD-A4B670A8B567,
Ellagic Acid,000476-66-4,,Ellagic Acid,kg,Emissions to soil,Emissions to soil,6A4CDB64-AE6A-4E0C-9096-F8B7C5890E54,
"Emission, unspecified",,,"Emission, unspecified",kg,Emissions to soil,Emissions to soil,09A62AE0-7732-486C-9387-9EE011344081,
Emodin,000518-82-1,,Emodin,kg,Emissions to soil,Emissions to soil,2ADC5B0D-F7CF-4EE6-B0BB-742C16352D9D,
Empenthrin,054406-48-3,,Empenthrin,kg,Emissions to soil,Emissions to soil,E46DDB9D-3808-4CDC-89D7-098A40A98BBB,
Endosulfan,000115-29-7,,Endosulfan,kg,Emissions to soil,Emissions to soil,F1410DAA-8834-4E57-993E-CD283E81151B,Formula: C9H6Cl6O3S 
Endosulfan (beta),033213-65-9,,Endosulfan (beta),kg,Emissions to soil,Emissions to soil,14D0D0C2-D9F2-4E00-B441-ACD8A77F5172,
Endosulfan sulfate,001031-07-8,,Endosulfan sulfate,kg,Emissions to soil,Emissions to soil,C7E0ED8E-F7E4-405B-AB60-7DCEAF46D352,
Endothall,000145-73-3,,Endothall,kg,Emissions to soil,Emissions to soil,AB8D17BE-9ED5-47C6-9A00-A9FBB26D76CF,"Formula: C8H10O5 Synonyms: 7-oxabicyclo[2.2.1]heptane-2,3-Dicarboxylic acid; Aquathol; Aquathol G; Endo-3,5-epoxy-1,2-cyclohexanedicarboxylic acid; Endothal; Endoxohexahydrophthalic acid; Hydrothal; Hydrothol"
Endrin,000072-20-8,,Endrin,kg,Emissions to soil,Emissions to soil,54A7E02F-70F1-4913-BC03-82498829E75B,Formula: C12H8Cl6O
Endrocide (endox) (coumatetralyl),005836-29-3,,Endrocide (endox) (coumatetralyl),kg,Emissions to soil,Emissions to soil,BE9B6924-748E-407F-B9A6-E56CE4975EAA,
Enovid,008015-30-3,,Enovid,kg,Emissions to soil,Emissions to soil,4F1064AC-D7A9-4E9A-9D93-B37BC8E387FF,No formula availableSynonyms: Enavid; Norethynodrel/mestranol [25:1]; Norethynodrel/mestranol [66:1]
Enoxolone,000471-53-4,,Enoxolone,kg,Emissions to soil,Emissions to soil,5204CB09-9782-448A-A8CA-920DA1C51FA9,
Enrofloxacin,093106-60-6,,Enrofloxacin,kg,Emissions to soil,Emissions to soil,F044F33D-9FED-4029-B58C-792FEE405D50,
Entomopathogenic virus,,,Entomopathogenic virus,kg,Emissions to soil,Emissions to soil,7C336914-9C90-4226-B6EC-3801B2F26477,
Epichlorohydrin,000106-89-8,,Epichlorohydrin,kg,Emissions to soil,Emissions to soil,0F7B4BEE-5FA7-4087-8305-2242CDAA6048,Formula: C3H5OCl
Epoxiconazole,106325-08-0,,Epoxiconazole,kg,Emissions to soil,Emissions to soil,2E72D059-AAB8-4B59-B2E9-0ADA03FDC139,Formula: C17H13ClFN3O
Erbon,000136-25-4,,Erbon,kg,Emissions to soil,Emissions to soil,D100DDD0-69F0-4FBA-9DB7-379883F9F602,
Erythromycin,000114-07-8,,Erythromycin,kg,Emissions to soil,Emissions to soil,D34107D3-8799-4D69-A3FF-211DE3714198,
Erythrosine,016423-68-0,,Erythrosine,kg,Emissions to soil,Emissions to soil,015885D2-B70C-4A7B-BDE2-EFB346061ED1,
Esfenvalerate,066230-04-4,,Esfenvalerate,kg,Emissions to soil,Emissions to soil,B45810C4-409B-455D-B40F-19E1C9916E64,Formula: C25H22ClNO3 Synonyms: Asana; Cyano-3-phenoxybenzyl (S)-2-(4-chlorophenyl)isovalerate; Fenvalerate A-alpha; fenvalerate isomer; S-fenvalerate; SS-pydrin; Sumi-alpha; Sumicidin A-alpha
Estazolam,029975-16-4,,Estazolam,kg,Emissions to soil,Emissions to soil,627F64C3-62F1-4572-B866-AA75F5F247E3,
Estradiol,000050-28-2,,Estradiol,kg,Emissions to soil,Emissions to soil,C38C40C9-EE34-44F8-9F69-C4E63F3C778A,"Formula: C18H24O2Synonyms: 1,3,5(10)-estratriene-3,17b-diol; 17beta-estradiol; 3,17-dihydroxy-delta(1,3,5-10)-estratriene; 3,17-epidihydroxyestratriene; beta-estradiol; dihydrofolliculin; dihydroxyestrin; Estra-1,3,5(10)-triene-3,17beta-diol"
Estradiol mustard,022966-79-6,,Estradiol mustard,kg,Emissions to soil,Emissions to soil,08D947DA-B909-4432-A295-5783F2990201,"Formula: C42H50Cl4N2O4Synonyms: bis((4-(bis(2-chloroethyl)amino)benzene)acetate)estra 1,3,5(10) triene-3,17-diol(17beta); bis((p-(bis(2-chloroethyl)amino)phenyl)acetate)estra-1,3,5(10)-triene-3,17beta-diol; bis((p-(bis(2-chloroethyl)amino)phenyl)acetate)oestradiol; estra-1,3,5(10)-triene-3,17beta-diol, bis(p-(bis(2-chloroethylamino)-phenyl)acetate)"
Estrone,000053-16-7,,Estrone,kg,Emissions to soil,Emissions to soil,E6CD74B4-37BC-4775-869D-3F7D877C4268,
Ethaboxam,162650-77-3,,Ethaboxam,kg,Emissions to soil,Emissions to soil,F3A9A519-C5CA-49CD-8B76-65C2CFF407D8,Formula: C14H16N4SO2
Ethalfluralin,055283-68-6,,Ethalfluralin,kg,Emissions to soil,Emissions to soil,FE7F9A61-01A5-4202-92AC-E0B905F0DDDE,"Formula: C13H14F3N3O4 Synonyms: Buvilan; Ethalfluralin; Ethalfuralin; N-Ethyl-alpha,alpha,alpha-trifluoro-N-(2-methylallyl)-2,6-dinitro-p-toluidine; Solanan; Sonalan"
"Ethanamine, 2-methoxy-",000109-85-3,,"Ethanamine, 2-methoxy-",kg,Emissions to soil,Emissions to soil,2E5C925B-A832-4D25-8033-6BED780DCDAC,
Ethane thiol,000075-08-1,,Ethane thiol,kg,Emissions to soil,Emissions to soil,1BCC95FC-C511-4622-B431-D6BC5057494D,
"Ethane, 1-chloro-1,1-difluoro-, HCFC-142b",000075-68-3,,"Ethane, 1-chloro-1,1-difluoro-, HCFC-142b",kg,Emissions to soil,Emissions to soil,9F204369-D496-4A49-8C16-6A0449BB4E66,"Formula: C2H3ClF2Synonyms: 1,1,1-chlorodifluoroethane; 1,1-Difluoro-1-chloroethane; 1-Chloro-1,1-difluoroethane; Difluoro-1-chloroethane; Chloro-1,1-difluoroethane, 1- ; Freon 142; Freon 142b; Genetron 101; Genetron 142B; HCFC-142b; R-142b; "
"Ethane, 1-chloro-2,2,2-trifluoro-(difluoromethoxy)-, HCFE-235da2",026675-46-7,,"Ethane, 1-chloro-2,2,2-trifluoro-(difluoromethoxy)-, HCFE-235da2",kg,Emissions to soil,Emissions to soil,559A7745-5294-49BA-9E25-BDFE0FD1B7B0,
"Ethane, 1,1-dichloro-",000075-34-3,,"Ethane, 1,1-dichloro-",kg,Emissions to soil,Emissions to soil,060F71CE-7FC2-4EB9-A099-66EFEAF2A950,"Formula: C2H4Cl2 Synonyms: 1,1-dichloroethane; 1,1-Ethylidene dichloride; Dichloroethane, 1,1- ; chlorinated hydrochloric ether; Ethylidene Dichloride; Ethylidene Chloride"
"Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b",001717-00-6,,"Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b",kg,Emissions to soil,Emissions to soil,68413900-FAB1-4D67-8201-02DCCECB5BB6,Formula: C2H3Cl2F
"Ethane, 1,1-difluoro-, HFC-152a",000075-37-6,,"Ethane, 1,1-difluoro-, HFC-152a",kg,Emissions to soil,Emissions to soil,BAA33B7A-4900-4998-9FF7-AF17492B0F3B,Formula: C2H4F2
"Ethane, 1,1,1-trichloro-, HCFC-140",000071-55-6,,"Ethane, 1,1,1-trichloro-, HCFC-140",kg,Emissions to soil,Emissions to soil,0743883C-33CC-48A7-95B0-629E536BEBF8,Formula: C2H3Cl3
"Ethane, 1,1,1-trifluoro-, HFC-143a",000420-46-2,,"Ethane, 1,1,1-trifluoro-, HFC-143a",kg,Emissions to soil,Emissions to soil,2C9E2011-9AF7-4939-993F-0BE14BDEFCF6,"Formula: C2H3F3Synonyms: 1,1,1-Trifluoroethane; Freon 143a; R143a, HCFC143a"
"Ethane, 1,1,1,2-tetrachloro-",000630-20-6,,"Ethane, 1,1,1,2-tetrachloro-",kg,Emissions to soil,Emissions to soil,29DA39E5-21B8-4E2B-8BEF-37BD13849AAB,Formula: C2H2Cl4
"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",000811-97-2,,"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",kg,Emissions to soil,Emissions to soil,9D5CFBFE-CE5E-4A0C-88AB-2563F26CA809,Formula: C2H2F4
"Ethane, 1,1,2-trichloro-",000079-00-5,,"Ethane, 1,1,2-trichloro-",kg,Emissions to soil,Emissions to soil,5EAF2AC6-928C-4D57-A8B2-26485F1CCE92,Formula: C2H3Cl3
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",000076-13-1,,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",kg,Emissions to soil,Emissions to soil,001669B1-3502-4FBF-A535-9D2D470DAD2F,Formula: C2Cl3F3
"Ethane, 1,1,2,2-tetrachloro-",000079-34-5,,"Ethane, 1,1,2,2-tetrachloro-",kg,Emissions to soil,Emissions to soil,1DE1907A-746D-4140-B4AC-B22132651238,Formula: C2H2Cl4
"Ethane, 1,2-bis(chloromethoxy)-",013483-18-6,,"Ethane, 1,2-bis(chloromethoxy)-",kg,Emissions to soil,Emissions to soil,2AF7753E-3905-4ACE-B838-792412D44B61,Formula: C4H8Cl2O2
"Ethane, 1,2-dibromo-",000106-93-4,,"Ethane, 1,2-dibromo-",kg,Emissions to soil,Emissions to soil,007C1DB7-F70F-4B32-8D8C-A567C65574FA,Formula: C2H4Br2
"Ethane, 1,2-dichloro-",000107-06-2,,"Ethane, 1,2-dichloro-",kg,Emissions to soil,Emissions to soil,9782FF02-58D5-4F8B-9796-74643AD13AD9,Formula: C2H4Cl2
"Ethane, 2-chloro-1,1,1-trifluoro-, HCFC-133a",000075-88-7,,"Ethane, 2-chloro-1,1,1-trifluoro-, HCFC-133a",kg,Emissions to soil,Emissions to soil,8BCDC281-9F1D-4C79-9104-7F96DE7D94EE,"Formula: C2H2ClF3Synonyms: Chloro-1,1,1-trifluoroethane"
"Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124",002837-89-0,,"Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124",kg,Emissions to soil,Emissions to soil,BF5B6723-A0F3-46CF-B0F5-B6FF568E7E79,Formula: C2HClF4
"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",000306-83-2,,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",kg,Emissions to soil,Emissions to soil,D7E9EFAE-A285-4596-B972-335426593A49,Formula: C2HCl2F3
"Ethane, bromo-",000074-96-4,,"Ethane, bromo-",kg,Emissions to soil,Emissions to soil,EC902767-F71B-4E24-89AD-CBE227C3CBEA,Formula: C2H5BrSynonyms: bromic ether; Ethyl bromide; halon 2001; hydrobromic ether; Monobromoethane
"Ethane, chloro-",000075-00-3,,"Ethane, chloro-",kg,Emissions to soil,Emissions to soil,9FCB363C-778B-4179-B678-6E7C7E4ACA4D,"Formula: C2H5Cl Synonyms: aethylis; aethylis chloridum; anodynon; chelen; chlorene; Chloroethane; chlorethyl; chloridum; chloryl; cloretilo; dublofix; ether chloratus; ether hydrochloric; ether muriatic; Ethyl Chloride; hydrochloric ether; kelene; monochloroethane; Muriatic Ether; narcotile, ethane, chloro-"
"Ethane, dichloro-",,,"Ethane, dichloro-",kg,Emissions to soil,Emissions to soil,CE3D2272-A776-4B80-9635-C4E435895CF7,
"Ethane, hexachloro-",000067-72-1,,"Ethane, hexachloro-",kg,Emissions to soil,Emissions to soil,5E5EA775-5905-41E6-8153-6363828396A6,Formula: C2Cl6
"Ethane, pentachloro-",000076-01-7,,"Ethane, pentachloro-",kg,Emissions to soil,Emissions to soil,A0EE4198-65C3-4B2C-9238-957A941A1600,Formula: C2HCl5 Synonyms: ethane pentachloride; Pentachloroethane; pentalin
"Ethane, pentafluoro-, HFC-125",000354-33-6,,"Ethane, pentafluoro-, HFC-125",kg,Emissions to soil,Emissions to soil,D512034B-C064-4DAE-B6DD-61C7DA89929A,Formula: C2HF5
"Ethane, tetrachloro-",025322-20-7,,"Ethane, tetrachloro-",kg,Emissions to soil,Emissions to soil,3FA9C609-8F6F-436C-8DD2-28CA9F8711D3,Formula: C2H2Cl4 
"Ethane, Z-ethyl-O,N,N-azoxy-",016301-26-1,,"Ethane, Z-ethyl-O,N,N-azoxy-",kg,Emissions to soil,Emissions to soil,95E2CAA9-3C08-42BF-A9FA-7E70929688D2,"Formula: C4H10N2OSynonyms: Azoxyethane; Diazene, diethyl-, 1-oxide"
Ethanol,000064-17-5,,Ethanol,kg,Emissions to soil,Emissions to soil,5FDFA0ED-378F-4B23-95D1-006D088DFF44,Formula: C2H5OH
"Ethanol, 2- ethyl(3-methylphenyl)amino -",000091-88-3,,"Ethanol, 2- ethyl(3-methylphenyl)amino -",kg,Emissions to soil,Emissions to soil,62C8595D-BBEC-46D5-AC0A-071B3B4AFF96,
"Ethanol, 2-(2-aminoethoxy)-",000929-06-6,,"Ethanol, 2-(2-aminoethoxy)-",kg,Emissions to soil,Emissions to soil,BD9BB124-3D36-403F-AB4F-2D3A09BD4AF8,
"Ethanol, 2-(2-Butoxyethoxy)-",000112-34-5,,"Ethanol, 2-(2-Butoxyethoxy)-",kg,Emissions to soil,Emissions to soil,3996A555-D643-45E1-AD52-82B500AD30B6,synonyms: diethylene glycol butyl ether
"Ethanol, 2-(2-ethoxyethoxy)-",,,"Ethanol, 2-(2-ethoxyethoxy)-",kg,Emissions to soil,Emissions to soil,EFECB1BD-41E7-436A-B7CD-FEEC2F6AE34A,
"Ethanol, 2-(2-methoxyethoxy)-",,,"Ethanol, 2-(2-methoxyethoxy)-",kg,Emissions to soil,Emissions to soil,DBA33CF3-9F16-4CBA-B757-5B036363006B,
"Ethanol, 2-(ethylamino)-",000110-73-6,,"Ethanol, 2-(ethylamino)-",kg,Emissions to soil,Emissions to soil,77C6D7CA-B287-4BA8-8D72-26A652BB49F4,
"Ethanol, 2-(ethylthio)-",000110-77-0,,"Ethanol, 2-(ethylthio)-",kg,Emissions to soil,Emissions to soil,27BD4C71-41D1-4988-82AE-57FD430C29B9,
"Ethanol, 2-(hexyloxy)-",000112-25-4,,"Ethanol, 2-(hexyloxy)-",kg,Emissions to soil,Emissions to soil,6B38E938-FDAE-4429-9D3B-9224D5827173,
"Ethanol, 2-butoxy-",000111-76-2,,"Ethanol, 2-butoxy-",kg,Emissions to soil,Emissions to soil,3F1C757E-F5A3-4A11-B513-918DEC7E47D1,Formula: C6H14O2
