Flowable,CAS No,Formula,Synonyms,Unit,Class,Context,Flow UUID,Description
Salicylanilide,000087-17-2,,Salicylanilide,kg,Waterborne emissions,Waterborne emissions,A74C00CD-DEB8-4CDA-A913-7F093132BA24,
Salicylic acid,000069-72-7,,Salicylic acid,kg,Waterborne emissions,Waterborne emissions,BF7757FC-18C3-4A5D-B766-B7AA4EA1E8CF,
Salithion,003811-49-2,,Salithion,kg,Waterborne emissions,Waterborne emissions,F1E5BFAB-A5EB-424B-BC47-F1C23C850C39,
"Salts, unspecified",,,"Salts, unspecified",kg,Waterborne emissions,Waterborne emissions,293B3489-B297-4E55-B908-1CAD16CC5168,
Secbumeton,026259-45-0,,Secbumeton,kg,Waterborne emissions,Waterborne emissions,2AC449F0-B1E3-4ABA-9F41-118063A4520D,
Secobarbital sodium,000309-43-3,,Secobarbital sodium,kg,Waterborne emissions,Waterborne emissions,4BDC5204-1AEE-47E8-95C8-68966988AF32,
Secondary alkane sulphonate,085711-69-9,,Secondary alkane sulphonate,kg,Waterborne emissions,Waterborne emissions,2941D36A-DF86-45C6-91DE-06422BEA8D2F,"Synonyms: Sulfonic acids, C13-17-sec-alkane, sodium salts"
Sedaxane,,,Sedaxane,kg,Waterborne emissions,Waterborne emissions,5DCC5EF5-E70B-4295-A801-B3E3B5878F6A,
Selenium compounds,095788-45-7,,Selenium compounds,kg,Waterborne emissions,Waterborne emissions,8058C2EF-0925-4022-9133-FA060431CDFF,Chemical Formula: Se 
Selenium diethyldithiocarbamate,005456-28-0,,Selenium diethyldithiocarbamate,kg,Waterborne emissions,Waterborne emissions,B9D817A3-8207-4245-9345-4EA724C3482E,Formula: C10H20N2S4SeSynonyms: Ethyl selenac
Senkirkine,002318-18-5,,Senkirkine,kg,Waterborne emissions,Waterborne emissions,F9FF9810-F554-4A5C-ACA9-F5860DAAFF55,Formula: C19H27NO6Synonyms: Renardine
Sesamol,000533-31-3,,Sesamol,kg,Waterborne emissions,Waterborne emissions,B6B5E110-BA64-4C4A-A8E1-18588DB70B87,"Formula: C7H6O3 Synonyms: 1,3-Benzodioxol-5-ol; 3,4-Methylenedioxyphenol"
Sethoxydim,074051-80-2,,Sethoxydim,kg,Waterborne emissions,Waterborne emissions,FA17A826-16C8-48A9-A4E8-D282C45809E4,Formula: C17H29NO3S Synonyms: 2-[1-(Ethoximino)butyl]-5-[2-(ethylthio)-propyl]-3-hydroxy-2-cyclohexen-1-one; Aljaden; Alloxol S; Checkmate; Cyethoxydim; Expand; Fervinal; Nabu; NP 55; Poast; Tritex-extra
Siduron,001982-49-6,,Siduron,kg,Waterborne emissions,Waterborne emissions,A65D2B00-4B7F-426C-921E-32E42E6E53BE,Formula: C14H20N2O Synonyms: 1-(2-Methylcyclohexyl)-3-phenylurea; N-(2-methylcyclohexyl)-N'-phenylurea;
Silicate particles,,,Silicate particles,kg,Waterborne emissions,Waterborne emissions,5C986AC9-7F8B-4742-B983-145DB41D956E,
Silver compounds,,,Silver compounds,kg,Waterborne emissions,Waterborne emissions,DBF4792A-4066-4633-B299-AC4AF503FF78,
Simazine,000122-34-9,,Simazine,kg,Waterborne emissions,Waterborne emissions,BC4F9479-926F-4463-A258-18D0C8239238,Formula: C7H12ClN5
Simetryn,001014-70-6,,Simetryn,kg,Waterborne emissions,Waterborne emissions,AD68EB06-FD53-4BAB-B7AE-03DEA9CD30A1,
Sodium 1-octanesulfonate,005324-84-5,,Sodium 1-octanesulfonate,kg,Waterborne emissions,Waterborne emissions,0F00BA79-5574-4F72-8523-36A5536A89D9,
"Sodium 4-(2H-naphtho(1,2-d)triazol-2-yl)stilbene-2-sulfonate",006416-68-8,,"Sodium 4-(2H-naphtho(1,2-d)triazol-2-yl)stilbene-2-sulfonate",kg,Waterborne emissions,Waterborne emissions,7C0AE92A-B1B5-488F-A855-B24EA14D21D3,
Sodium alizarinesulfonate,000130-22-3,,Sodium alizarinesulfonate,kg,Waterborne emissions,Waterborne emissions,AEA28017-8B38-466B-BC66-11CB178A88AD,
Sodium ascorbate,000134-03-2,,Sodium ascorbate,kg,Waterborne emissions,Waterborne emissions,5CD24C83-70FE-420E-926B-D63B5EDFED6D,
Sodium azide,026628-22-8,,Sodium azide,kg,Waterborne emissions,Waterborne emissions,E01124F8-A480-4869-BAC9-BFCD286C3BA6,"Formula: N3Na Synonyms: Azium; Smite; Hydrazoic acid, sodium salt"
Sodium benzoate,000532-32-1,,Sodium benzoate,kg,Waterborne emissions,Waterborne emissions,150212EB-DDFF-410A-8813-1CC3293011B1,Formula: C7H5NaO2 
Sodium cacodylate,000124-65-2,,Sodium cacodylate,kg,Waterborne emissions,Waterborne emissions,62EFD043-72BA-498B-93F6-570D5915AA23,
Sodium chloride,007647-14-5,,Sodium chloride,kg,Waterborne emissions,Waterborne emissions,CCF76080-D645-4C7F-B2A3-82A6F5FE7E70,Formula: NaCl
Sodium citrate,000068-04-2,,Sodium citrate,kg,Waterborne emissions,Waterborne emissions,F8E3D7BD-42FF-41AF-A3EF-D6E9FDB625EA,
"Sodium compounds, unspecified",,,"Sodium compounds, unspecified",kg,Waterborne emissions,Waterborne emissions,CBC836DC-44A8-4AD8-B463-B16568B910B5,
Sodium cyclamate,000139-05-9,,Sodium cyclamate,kg,Waterborne emissions,Waterborne emissions,DC2043A7-64F2-421B-9CD5-382AC70CAFE9,
Sodium dalapon,000127-20-8,,Sodium dalapon,kg,Waterborne emissions,Waterborne emissions,753888A8-0C04-44C1-B99D-75FD402AA816,"Formula: C3H3Cl2NaO2 Synonyms: Dowpon; Radapon; 2,2-dichloropropanoic acid, sodium salt; Dichloropropionic acid, sodium salt; Dalapon sodium sal"
Sodium dicamba,001982-69-0,,Sodium dicamba,kg,Waterborne emissions,Waterborne emissions,3FF9BBFB-18EB-472C-835E-20783579E144,
Sodium dichlorocyanurate,002893-78-9,,Sodium dichlorocyanurate,kg,Waterborne emissions,Waterborne emissions,7DADD086-DF21-40AE-99C3-C58EE5BD6FC6,
Sodium dichromate,010588-01-9,,Sodium dichromate,kg,Waterborne emissions,Waterborne emissions,CAA9BA26-C205-4BA2-AAF5-C4A6F186B7A9,Formula: Na2Cr2O7
Sodium dodecyltrioxyethylene sulfate,013150-00-0,,Sodium dodecyltrioxyethylene sulfate,kg,Waterborne emissions,Waterborne emissions,61714F80-DE4F-4B67-97D7-B73F6D69F934,
Sodium erythorbate,006381-77-7,,Sodium erythorbate,kg,Waterborne emissions,Waterborne emissions,6CFE81D2-C7C0-43C6-A0A5-0C56EF05A20D,
Sodium fluoracetate,000062-74-8,,Sodium fluoracetate,kg,Waterborne emissions,Waterborne emissions,81FA4E1A-8D82-465A-A3D5-D16B191D1D2A,Formula: C2H2FNaO2
Sodium hydroxide,001310-73-2,,Sodium hydroxide,kg,Waterborne emissions,Waterborne emissions,15F90E20-8E67-4660-BE09-1BE30EB32C18,"Formula: NaOHSynonyms: Augus Hot Rod; Caustic soda; lye, caustic; Lye; Sodium hydrate; Sodium hydroxide; soda lye; White Caustic"
Sodium hypochlorite,007681-52-9,,Sodium hypochlorite,kg,Waterborne emissions,Waterborne emissions,730ED657-96B2-40F6-A872-5ADE1D1786B2,Formula: NaOCl
Sodium lauryl sulfate,000151-21-3,,Sodium lauryl sulfate,kg,Waterborne emissions,Waterborne emissions,027BD841-C510-44AE-8D81-09B1E2C33787,Formula: C12H25NaO4S Synonyms: Sodium dodecyl sulfate 
Sodium nitrite,007632-00-0,,Sodium nitrite,kg,Waterborne emissions,Waterborne emissions,7B9D267C-C427-4280-B692-9B2F0CBD8E51,
Sodium nitrobenzenesulfonate,027215-71-0,,Sodium nitrobenzenesulfonate,kg,Waterborne emissions,Waterborne emissions,E4490D67-7DAE-4C89-9A9C-79C2109ECF79,Formula: C6H4NNaO5S 
Sodium o-phenylphenoxide,000132-27-4,,Sodium o-phenylphenoxide,kg,Waterborne emissions,Waterborne emissions,F86F80DB-2E3A-4CDE-9E68-9BC8B0784A99,"Formula: C12H9NaO Synonyms: (2-biphenylyloxy)sodium; bactrol; D.C.S.; dorvicide a; Dowicide; dowizid; mil-du-rid; natriphene; OPP-NA; orphenol; preventolon; 2-Biphenylol, Sodium Salt; 2-hydroxybiphenyl sodium salt; Sodium ortho-phenylphenate; 2-Phenylphenol Sodium Salt; sodium o-phenylphenolate; Hydroxydiphenyl, sodium salt; SOPP; stopmold b; topane"
Sodium octyl sulfate,000142-31-4,,Sodium octyl sulfate,kg,Waterborne emissions,Waterborne emissions,AAF85EE4-CBA3-44E9-988C-4D2A7A710FA6,
Sodium oleate,000143-19-1,,Sodium oleate,kg,Waterborne emissions,Waterborne emissions,452BD621-A205-4221-9F10-81B953003ED5,
Sodium oxalate,000062-76-0,,Sodium oxalate,kg,Waterborne emissions,Waterborne emissions,C5D2A097-7CEA-46D1-AB42-D1D529B13794,
Sodium phenobarbital,000057-30-7,,Sodium phenobarbital,kg,Waterborne emissions,Waterborne emissions,334AEE77-2A38-4798-BA7B-916F5CE3668C,
Sodium propionate,000137-40-6,,Sodium propionate,kg,Waterborne emissions,Waterborne emissions,0ABB40E3-ECDD-4007-B676-1E2A10B1A372,
Sodium saccharin,000128-44-9,,Sodium saccharin,kg,Waterborne emissions,Waterborne emissions,0D662A32-0A05-4A0E-96B9-AC08A36FCACC,
Sodium salicylate,000054-21-7,,Sodium salicylate,kg,Waterborne emissions,Waterborne emissions,188ABF1D-8678-4C38-80C1-39E5F6F5A01A,
Sodium sulfate,007757-82-6,,Sodium sulfate,kg,Waterborne emissions,Waterborne emissions,2FA4AD56-C0A4-437F-96B1-831A2A44C3C6,
Sodium trichloroacetate,000650-51-1,,Sodium trichloroacetate,kg,Waterborne emissions,Waterborne emissions,62937ED0-FB86-4EC6-AED4-C189450F2A9E,
Soil loss by erosion into water,,,Soil loss by erosion into water,kg,Waterborne emissions,Waterborne emissions,C7AC0805-3BE7-4183-86EB-394D37332B9A,
"Solved substances, inorganic",,,"Solved substances, inorganic",kg,Waterborne emissions,Waterborne emissions,FF23A784-F6D4-4BBD-A9CF-2572F172EDB6,
Solvent yellow 93,004702-90-3,,Solvent yellow 93,kg,Waterborne emissions,Waterborne emissions,796C469F-0A80-4E82-A81D-9233E78C339F,CAS number: 004702-90-3Formula: C21H18N4O2
Sorbic acid,000110-44-1,,Sorbic acid,kg,Waterborne emissions,Waterborne emissions,A4F9C480-7E85-464C-9007-053E8ABDBA77,
"Sorbitan, monododecanoate",001338-39-2,,"Sorbitan, monododecanoate",kg,Waterborne emissions,Waterborne emissions,B050942C-4520-403C-9460-8F6AF6B9B386,CAS number: 001338-39-2Formula: C18H34O6
Sotalol,000959-24-0,,Sotalol,kg,Waterborne emissions,Waterborne emissions,81FEB67F-1F6B-4604-A59D-98A99A28A927,
"Soybean oil, epoxidized",008013-07-8,,"Soybean oil, epoxidized",kg,Waterborne emissions,Waterborne emissions,409BF697-A65C-43A1-BE64-E61D839F6C0D,"CAS number: 008013-07-8Formula: C57H98O12Synonym: 2,3-bis[8-[3-[(3-pentyloxiran-2-yl)methyl]oxiran-2-yl]octanoyloxy]propyl 8-[3-[(3-pentyloxiran-2-yl)methyl]oxiran-2-yl]octanoate"
Spectinomycin,001695-77-8,,Spectinomycin,kg,Waterborne emissions,Waterborne emissions,0F5A2AF0-EA26-45C3-A834-A9DB80481306,
Spinosad,131929-60-7,,Spinosad,kg,Waterborne emissions,Waterborne emissions,E545E94F-1A17-45E2-9525-34B3512BF227,Chemical formula: C41H65 N O10Also CAS number 168316-95-8Synonyms: Spinosyn 
"Spiro[isobenzofuran-1(3h),9'-[9h]xanthen]-3-one,",017372-87-1,,"Spiro[isobenzofuran-1(3h),9'-[9h]xanthen]-3-one,",kg,Waterborne emissions,Waterborne emissions,BAAC29D5-A4C1-45E1-AB5C-F475ED5328CB,
"Stannane, tetrachloro-",007646-78-8,,"Stannane, tetrachloro-",kg,Waterborne emissions,Waterborne emissions,5B6EDF9D-1770-4474-8D09-EB27E1468AEF,
"Stannane, trichloromethyl-",000993-16-8,,"Stannane, trichloromethyl-",kg,Waterborne emissions,Waterborne emissions,2BDFFAEB-1653-4DBD-B474-A67744DCE5D2,
"Stannane,(benzoyloxy)tributyl",004342-36-3,,"Stannane,(benzoyloxy)tributyl",kg,Waterborne emissions,Waterborne emissions,4A96B366-ABF1-4802-B076-BADD5433AD57,
Starane,081406-37-3,,Starane,kg,Waterborne emissions,Waterborne emissions,8DD93CB6-8743-4427-A989-6850B1E8B358,Formula: C15H21Cl2FN2O3 
Sterigmatocystin,010048-13-2,,Sterigmatocystin,kg,Waterborne emissions,Waterborne emissions,78757E5C-AECB-4A12-B5C9-8DE78C428464,Formula: C18H12O6
Stevioside,057817-89-7,,Stevioside,kg,Waterborne emissions,Waterborne emissions,563ADEC3-C6A1-4307-896B-21B9D56C1790,
Stilbene,000588-59-0,,Stilbene,kg,Waterborne emissions,Waterborne emissions,704F79B9-46A5-493A-AAFF-9916A2DFE00D,
Streptomycin sulfate,003810-74-0,,Streptomycin sulfate,kg,Waterborne emissions,Waterborne emissions,14F43DDF-FFF1-47A1-93ED-746EAD099469,"Chemical formula: C42H84N14O36S3Synonyms: Estreptomicina, Estreptopanto, Streotitgebat, Intromycin, Phytomycin, Plantomycin, Strepsulfat, Streptorex, Agristrep, Streoikub, Strepcin, Strepvet, Vetstrep, Strycin, Streptomycin sulfate, Strep-gran, Ambistryn S, Agri-Strep, Streptomyzinsulfat, Agrimycin 17 "
Streptozotocin,018883-66-4,,Streptozotocin,kg,Waterborne emissions,Waterborne emissions,E16D0BA1-B3AD-494A-BC50-A0510CD725B9,Formula: C8H15N3O7
"Strontium compounds, unspecified",,,"Strontium compounds, unspecified",kg,Waterborne emissions,Waterborne emissions,FA599024-6616-4F7A-AE4E-756B1A0EBD58,
Strychnine,000057-24-9,,Strychnine,kg,Waterborne emissions,Waterborne emissions,74CB1FEF-AAFE-4F6F-A914-1FD640A3F30A,Formula: C21H22N2O2
Strychnine and salts,,,Strychnine and salts,kg,Waterborne emissions,Waterborne emissions,412F55DF-35D3-4749-A497-7742AE1CC5F3,CAS number not available
Succinic anhydride,000108-30-5,,Succinic anhydride,kg,Waterborne emissions,Waterborne emissions,AA57A3D9-7674-4FA7-AFFD-82879D7940B1,
Sucralose,056038-13-2,,Sucralose,kg,Waterborne emissions,Waterborne emissions,18E9FB68-C33C-44F0-B01A-07D70E836059,
Sucrose,000057-50-1,,Sucrose,kg,Waterborne emissions,Waterborne emissions,4A3BBAE9-2165-4B29-B04E-BF9807015214,
Sucrose acetate isobutyrate,000126-13-6,,Sucrose acetate isobutyrate,kg,Waterborne emissions,Waterborne emissions,C9F8231A-2BF2-4FA3-B5D0-485EB52DACE5,
Sulcofuron-sodium,003567-25-7,,Sulcofuron-sodium,kg,Waterborne emissions,Waterborne emissions,CAD5C28A-585A-4D5C-9106-5A7988471F5B,
Sulfadiazine,000068-35-9,,Sulfadiazine,kg,Waterborne emissions,Waterborne emissions,EAA6DB01-4001-4CC4-AF4E-5F7F97E2C1A2,
Sulfallate,000095-06-7,,Sulfallate,kg,Waterborne emissions,Waterborne emissions,A677F91A-785D-4EBB-9877-3FB71AD9F51A,
Sulfamethazine,000057-68-1,,Sulfamethazine,kg,Waterborne emissions,Waterborne emissions,BB871463-14B5-4F87-BAFA-E0E7A9F032DE,Formula: C13H15N3O2S 
Sulfamethoxazole,000723-46-6,,Sulfamethoxazole,kg,Waterborne emissions,Waterborne emissions,35EE8ABB-7BFB-4F00-BFF2-A9FDEEBC67D8,
Sulfamic acid,005329-14-6,,Sulfamic acid,kg,Waterborne emissions,Waterborne emissions,98F17BD2-D67D-4CC3-923C-FF95C6E1C1E1,Formula: H3NO3S 
"Sulfamic acid, monoammonium salt",007773-06-0,,"Sulfamic acid, monoammonium salt",kg,Waterborne emissions,Waterborne emissions,3C47644B-0ED7-4BE4-8814-39AD1211C4C1,
Sulfasalazine,000599-79-1,,Sulfasalazine,kg,Waterborne emissions,Waterborne emissions,F6171EA5-61C9-4390-A6DE-DF0CFF617A2C,
Sulfentrazone,122836-35-5,,Sulfentrazone,kg,Waterborne emissions,Waterborne emissions,F7411499-C138-4C40-9109-1BDA59B7A756,"Formula: C11H10Cl2F2N4O3S Synonyms: N-(2,4-dichloro-5-(4-(difluoromethyl)-4,5-dihydro-3-methyl-5-oxo-1H-1,2,4-triazol-1-yl)phenyl)methanesulfonamide"
sulfisoxazole,000127-69-5,,sulfisoxazole,kg,Waterborne emissions,Waterborne emissions,332A08DC-2FD5-44B1-808D-5921605FD72F,
Sulfometuron methyl,074222-97-2,,Sulfometuron methyl,kg,Waterborne emissions,Waterborne emissions,036467A3-A571-4AFC-824F-9BA817214F58,Formula: C15H16N4O5S 
Sulfosate,081591-81-3,,Sulfosate,kg,Waterborne emissions,Waterborne emissions,57CDEC7F-F701-4366-A1D6-2E1AFABC0CAA,"Formula: C12H32NO5PSSynonyms: Glycine, N-(phosphonomethyl)-, ion(1-), trimethylsulfonium; Glyphosate-trimesium; glyphosate-trimethylsulfonium; Sulfonium, trimethyl-, salt with N-(phosphonomethyl)glycine (1:1); sulfosate; Touchdown; Trimethylsulfonium carboxymethylaminomethylphosphonate; trimethylsulfonium N-(phosphonomethyl)glycine;"
Sulfosulfuron,141776-32-1,,Sulfosulfuron,kg,Waterborne emissions,Waterborne emissions,820F6661-352B-4366-8405-4AF599A47636,Formula: C16H18N6O7S2
Sulfotep,003689-24-5,,Sulfotep,kg,Waterborne emissions,Waterborne emissions,AC11D4FA-B235-4A1F-8279-902F23AE18F4,Formula: C8H20O5P2S2 
Sulfur dioxide,007446-09-5,,Sulfur dioxide,kg,Waterborne emissions,Waterborne emissions,C25F4E6D-C3E7-4237-BAC9-CB595544DF34,Formula: SO2
Sulfur trioxide,007446-11-9,,Sulfur trioxide,kg,Waterborne emissions,Waterborne emissions,88948BFB-32CA-49BA-B884-FC0C9A36461E,"Formula: SO3Synonyms: Sulfan; sulfuric anhydride; sulfur trioxide; SULFUR TRIOXIDE, INHIBITED; Sulfur trioxide, stabilized; "
"Sulfuric acid, dimethyl ester",000077-78-1,,"Sulfuric acid, dimethyl ester",kg,Waterborne emissions,Waterborne emissions,96350F6A-882A-43BD-8207-D436839C2D49,Synonyms: Dimethyl Sulfate; Dimethyl sulfate ; DMS; methyl sulfate; Sulfuric acid dimethyl ester
"Sulfuric acid, iron (2+) salt (1:1)",007720-78-7,,"Sulfuric acid, iron (2+) salt (1:1)",kg,Waterborne emissions,Waterborne emissions,37E8B594-BFCC-4300-BFA7-2EF16A3BE166,
"Sulfuric acid, monodecyl ester, sodium salt",000142-87-0,,"Sulfuric acid, monodecyl ester, sodium salt",kg,Waterborne emissions,Waterborne emissions,D76B6C82-AB59-427F-AC18-33D269502602,
"Sulfuric acid, monododecyl ester, ammonium salt",002235-54-3,,"Sulfuric acid, monododecyl ester, ammonium salt",kg,Waterborne emissions,Waterborne emissions,F37062BA-F041-4E14-9AD2-5935B64CFA82,
Sulfuryl fluoride,002699-79-8,,Sulfuryl fluoride,kg,Waterborne emissions,Waterborne emissions,EBA6DD2C-9E68-4308-BA4F-9848312DA0DF,Formula: F2O2S Synonyms: Sulfuric oxyfluoride; Sulfuryl Fluoride Fumigant; Vikane
Sulphenone,000080-00-2,,Sulphenone,kg,Waterborne emissions,Waterborne emissions,2A4B5460-9E90-483A-907F-0E89F5CDA7C6,
Sulphur,,,Sulphur,kg,Waterborne emissions,Waterborne emissions,BD9E1041-901C-4625-B845-41766B091C52,
Sulprofos,035400-43-2,,Sulprofos,kg,Waterborne emissions,Waterborne emissions,BA282236-C80E-435B-B161-27B1D3099D3C,
Surfactants,,,Surfactants,kg,Waterborne emissions,Waterborne emissions,27549FDE-0FCD-454B-A7F8-6D89BC96AF88,
"Suspended solids, inorganic",,,"Suspended solids, inorganic",kg,Waterborne emissions,Waterborne emissions,A76BF277-9D41-4F21-8999-3CDF37A95611,
"Suspended substances, unspecified",,,"Suspended substances, unspecified",kg,Waterborne emissions,Waterborne emissions,3139B766-E107-426E-972E-E36B60EA580D,
Symphytine,022571-95-5,,Symphytine,kg,Waterborne emissions,Waterborne emissions,08556C04-871F-44EE-B407-DD88E643AE0B,
T-2 toxin,021259-20-1,,T-2 toxin,kg,Waterborne emissions,Waterborne emissions,D68B3BBB-239A-4BD3-838C-DC7D7483F556,
T-butyl acetate,000540-88-5,,T-butyl acetate,kg,Waterborne emissions,Waterborne emissions,E9F8EB94-C098-435B-8F71-5A8D99F3EC4D,
t-Butyl alcohol,000075-65-0,,t-Butyl alcohol,kg,Waterborne emissions,Waterborne emissions,9B3C3106-2753-44A9-949A-696446AF93A8,"Formula: C4H10O Synonyms: 1,1-Dimethylethanol; 2-Methyl-2-propanol; tert-Butanol; t-butyl hydroxide; tertiary-butyl alcohol;    trimethyl methanol;"
T-butylbenzene,000098-06-6,,T-butylbenzene,kg,Waterborne emissions,Waterborne emissions,B67F39FD-710C-4812-99DE-BBF270FF256D,
T-butylphenyl diphenyl phosphate,056803-37-3,,T-butylphenyl diphenyl phosphate,kg,Waterborne emissions,Waterborne emissions,0E9C5824-D9AC-445E-A3E3-7A8266EC242C,
Tamoxifen,010540-29-1,,Tamoxifen,kg,Waterborne emissions,Waterborne emissions,3CDB1370-A369-403B-98B4-57B97C6967FE,
Tannins,001401-55-4,,Tannins,kg,Waterborne emissions,Waterborne emissions,A467D570-E8E3-4D9C-B073-EF31BFF7B3B1,
Tantalum,,,Tantalum,kg,Waterborne emissions,Waterborne emissions,49856ACE-D65F-4931-BF9A-6B88A9288FE7,
Tar,008007-45-2,,Tar,kg,Waterborne emissions,Waterborne emissions,D5C010A8-3C64-4B64-8F52-795EBB50A7C2,Chemical Formula: C2H4O3
"Tartaric acid, diethyl ester",000087-91-2,,"Tartaric acid, diethyl ester",kg,Waterborne emissions,Waterborne emissions,58A49832-33F1-4AA6-9379-970D3766F96E,
Tartrazine,001934-21-0,,Tartrazine,kg,Waterborne emissions,Waterborne emissions,8038D9D6-5E94-4125-B9B5-C5C09E8916A8,
Tau-fluvalinate,102851-06-9,,Tau-fluvalinate,kg,Waterborne emissions,Waterborne emissions,50D1D81A-A238-4EE1-92D0-A5A42FB09BFD,Formula: C26H22ClF3N2O3 
Taurine,000107-35-7,,Taurine,kg,Waterborne emissions,Waterborne emissions,927EC82B-EAB0-46E5-A065-F770C70C6756,
Tebufenozide,112410-23-8,,Tebufenozide,kg,Waterborne emissions,Waterborne emissions,0BF40FC7-B1D1-445E-9559-092FDC0CE380,"Formula: C22H28N2O2 Synonyms: 3,5-dimethylbenzoic acid 1-(1,1-dimethylethyl)-2-(4-ethylbenzoyl)hydrazide; Confirm"
Tebupirimphos,096182-53-5,,Tebupirimphos,kg,Waterborne emissions,Waterborne emissions,AF09F633-F9AD-4AC8-8BC0-161AA70A9976,
Tebuthiuron,034014-18-1,,Tebuthiuron,kg,Waterborne emissions,Waterborne emissions,292E3440-1D63-4D79-AB88-C4AE6A0A03F8,"Formula: C9H16N4OS Synonyms: 1-(5-tert-Butyl-1,3,4-thiadiazol-2-yl)-1,3-dimethylurea; Graslan;  Perflan; Spike; Terbuthiuron "
Teflubenzuron,083121-18-0,,Teflubenzuron,kg,Waterborne emissions,Waterborne emissions,6978D83D-2E1A-4BB5-8ECD-F7CB5B783361,
Tellurac,020941-65-5,,Tellurac,kg,Waterborne emissions,Waterborne emissions,45F748EF-5138-44D5-966E-7074037878DF,
Tellurium-123,014304-80-4,,Tellurium-123,kBq,Waterborne emissions,Waterborne emissions,6EA34DE5-4E9C-4A95-AB37-68B5CE438941,
Temazepam,000846-50-4,,Temazepam,kg,Waterborne emissions,Waterborne emissions,42C6C38F-0A24-4797-8DBE-1FF34D62DB17,
Temephos,003383-96-8,,Temephos,kg,Waterborne emissions,Waterborne emissions,6EEAC471-F133-4670-A36C-9371E59B1A18,"Formula: C16H20O6P2S3 Synonyms: O,O,O',O'-tetramethyl O,O'-(thiodi-4,1-phenylene) phosphorothioate; Abaphos; Abate; Abathion; biothion; temefos; Temephosn; Tempephos; Tetrafenphos; Tetramethyl O,O'-thiodi-p-phenylene phosphorothioate"
Tepraloxydim,149979-41-9,,Tepraloxydim,kg,Waterborne emissions,Waterborne emissions,44859CBF-11A7-4DB1-A6BE-D33BB170C165,Formula: C17H24ClNO4
Terbacil,005902-51-2,,Terbacil,kg,Waterborne emissions,Waterborne emissions,C924E149-0871-4106-ADE8-59C8027805CF,"Formula: C9H13ClN2O2 Synonyms: 3-tert-Butyl-5-chloro-6-methyluracil; Geonter; Pyrimidinedione, 5-chloro-3-(1,1-dimethylethyl)-6-methyl-; Sinbar"
Terbufos,013071-79-9,,Terbufos,kg,Waterborne emissions,Waterborne emissions,C4DC1967-BC94-4C57-877A-14C2A65DECE6,Formula: C9H21O2PS3
Terbumeton,033693-04-8,,Terbumeton,kg,Waterborne emissions,Waterborne emissions,097F2238-2FB5-4815-A3D1-5097DC7DC884,
Terbutaline,023031-25-6,,Terbutaline,kg,Waterborne emissions,Waterborne emissions,056B5F67-F3F7-487D-8CE5-16BB481F2F2D,Formula: C12H19NO3 
Terbuthylazin,005915-41-3,,Terbuthylazin,kg,Waterborne emissions,Waterborne emissions,D07DFEF7-D02C-4562-913F-3295224CFF69,Formula: C9H16N5Cl
Terbutryn,000886-50-0,,Terbutryn,kg,Waterborne emissions,Waterborne emissions,136C50BA-8AB5-42A4-912C-329837BA6CF3,Formula: C10H19N5S 
"Terephthalate, dimethyl",000120-61-6,,"Terephthalate, dimethyl",kg,Waterborne emissions,Waterborne emissions,468856CD-73E0-4822-B5B6-E4D2E717EFBD,"Formula: C10H10O4 Synonyms: DMT, methyl terephthalate, dimethyl-1,4-benzenedicarboxylate, terephthalic acid methyl ester "
"Terephthalate, dimethyl 2,3,5,6-tetrachloro-",001861-32-1,,"Terephthalate, dimethyl 2,3,5,6-tetrachloro-",kg,Waterborne emissions,Waterborne emissions,2A36FE0B-FF7E-4272-B544-F72A9D57A556,"Formula: C10H6Cl4O4 Synonyms: 2,3,5,6-tetrachloro-1,4-Benzenedicarboxylic acid dimethyl ester; Dimethyl 2,3,5,6-Tetrachloroterephthalate; Chlorthal-dimethyl; Chlorthal-methyl; DAC 893; Dachtal; Dacthal; DCPA; Fatal; Methyl dacthal; Methyl dacthal methyl ester; Tetrachloroterephalic Acid Dimethyl Ester"
Terephthalic acid,000100-21-0,,Terephthalic acid,kg,Waterborne emissions,Waterborne emissions,65948ED5-BF27-45EC-A76A-A03C38563420,
Terphenyl,026140-60-3,,Terphenyl,kg,Waterborne emissions,Waterborne emissions,F0A18C30-289C-4E41-B357-3D0B2AE4B03E,
Tert-butylhydroperoxide,000075-91-2,,Tert-butylhydroperoxide,kg,Waterborne emissions,Waterborne emissions,9A22BB7F-93DD-4C2D-A6C5-5A605E714E03,
Testosterone,000058-22-0,,Testosterone,kg,Waterborne emissions,Waterborne emissions,158CF3BB-0DFB-443F-A855-402BEF55B057,
Tetrabutyltin,001461-25-2,,Tetrabutyltin,kg,Waterborne emissions,Waterborne emissions,5D76B570-F0A8-48DD-813F-1C94040C9D2E,
"Tetrachloro-1,2-benzenediol",001198-55-6,,"Tetrachloro-1,2-benzenediol",kg,Waterborne emissions,Waterborne emissions,865BC2C7-D8A6-43A0-85A9-6676E3C793CF,
Tetrachloroguaiacol,002539-17-5,,Tetrachloroguaiacol,kg,Waterborne emissions,Waterborne emissions,9940010E-8020-4FD2-AAA9-FFDE46EBF100,
Tetrachlorophenols,025167-83-3,,Tetrachlorophenols,kg,Waterborne emissions,Waterborne emissions,764E2B73-0B47-41EB-BA84-760E52A2D607,
